calendar_year,marketing_year,calendar_month,marketing_year_month,commodity,country,attribute,amount,unit
2025,2022,12,4,corn,world,Trade Year Imports from U.S.,42659.0,1000 Metric Tons
2025,2022,12,4,corn,world,Trade Year Imports,173253.0,1000 Metric Tons
2025,2022,12,4,corn,world,Imports,173416.0,1000 Metric Tons
2025,2022,12,4,corn,world,Production,1165718.0,1000 Metric Tons
2025,2022,12,4,corn,world,Beginning Stocks,314119.0,1000 Metric Tons
2025,2022,12,4,corn,world,Area Harvested,202741.0,1000 Hectares
2025,2021,12,4,soybeans,world,Yield,2.7401,Yield (Metric Tons per Hectare)
2025,2021,12,4,soybeans,world,Total Distribution,613976.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Ending Stocks,93530.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Domestic Consumption,366018.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Feed Waste Domestic Consumption,27546.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Food Use Domestic Consumption,22032.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Crush,316440.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Exports,154428.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Total Supply,613976.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Imports,154763.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Production,360538.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Production,60683.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Imports,11091.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Total Supply,77095.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Food Use Domestic Consumption,881.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Industrial Domestic Consumption,16974.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Exports,13351.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Total Supply,89293.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Imports,12260.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Production,70609.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Beginning Stocks,6424.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Extraction Rate,0.1933,Percentage
2025,2025,12,3,soybean oil,world,Crush,365244.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Soybean Meal Equivalent,270570.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Total Distribution,374160.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Ending Stocks,18857.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Domestic Consumption,272811.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Feed Waste Domestic Consumption,270570.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Industrial Domestic Consumption,1360.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Exports,11742.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Exports,82492.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Total Supply,374160.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Imports,78355.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Production,281127.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Beginning Stocks,14678.0,1000 Metric Tons
2025,2024,12,3,soybean meal,world,Extraction Rate,0.7848,Percentage
2025,2024,12,3,soybean meal,world,Crush,358196.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Total Distribution,77095.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Ending Stocks,5870.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Domestic Consumption,59483.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Feed Waste Domestic Consumption,60.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Food Use Domestic Consumption,46745.0,1000 Metric Tons
2025,2022,12,3,soybean oil,world,Industrial Domestic Consumption,12678.0,1000 Metric Tons
2025,2021,12,4,soybeans,world,Beginning Stocks,98675.0,1000 Metric Tons
2025,2023,12,4,corn,world,Yield,5.9137,Yield (Metric Tons per Hectare)
2025,2022,12,4,soybeans,world,Crush,315591.0,1000 Metric Tons
2025,2023,12,4,corn,world,Total Distribution,1733693.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Industrial Domestic Consumption,15267.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Exports,11810.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Total Supply,80407.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Imports,10542.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Production,63995.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Beginning Stocks,5870.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Extraction Rate,0.1932,Percentage
2025,2023,12,3,soybean oil,world,Crush,331174.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Yield,3.8013,Yield (Metric Tons per Hectare)
2025,2025,12,7,wheat,world,Total Distribution,1312226.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Ending Stocks,274873.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Domestic Consumption,818646.0,1000 Metric Tons
2025,2025,12,7,wheat,world,"Food, Seed, and Industrial Consumption",653455.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Feed Domestic Consumption,165191.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Trade Year Exports,218663.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Exports,218707.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Total Supply,1312226.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Trade Year Imports,214570.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Imports,214386.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Production,837807.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Beginning Stocks,260033.0,1000 Metric Tons
2025,2025,12,7,wheat,world,Area Harvested,220403.0,1000 Hectares
2025,2022,12,4,soybeans,world,Yield,2.7545,Yield (Metric Tons per Hectare)
2025,2022,12,4,soybeans,world,Total Distribution,640399.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Ending Stocks,101782.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Domestic Consumption,366762.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Feed Waste Domestic Consumption,28308.0,1000 Metric Tons
2025,2022,12,4,soybeans,world,Food Use Domestic Consumption,22863.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Food Use Domestic Consumption,47554.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Feed Waste Domestic Consumption,60.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Domestic Consumption,62881.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Soybean Meal Equivalent,280934.0,1000 Metric Tons
2025,2023,12,4,corn,world,Ending Stocks,315448.0,1000 Metric Tons
2025,2023,12,4,corn,world,Domestic Consumption,1225591.0,1000 Metric Tons
2025,2023,12,4,corn,world,"Food, Seed, and Industrial Consumption",456142.0,1000 Metric Tons
2025,2023,12,4,corn,world,Feed Domestic Consumption,769449.0,1000 Metric Tons
2025,2023,12,4,corn,world,Trade Year Exports,197457.0,1000 Metric Tons
2025,2023,12,4,corn,world,Exports,192654.0,1000 Metric Tons
2025,2023,12,4,corn,world,Total Supply,1733693.0,1000 Metric Tons
2025,2023,12,4,corn,world,Trade Year Imports from U.S.,58434.0,1000 Metric Tons
2025,2023,12,4,corn,world,Trade Year Imports,199167.0,1000 Metric Tons
2025,2023,12,4,corn,world,Imports,197623.0,1000 Metric Tons
2025,2023,12,4,corn,world,Production,1230697.0,1000 Metric Tons
2025,2023,12,4,corn,world,Beginning Stocks,305373.0,1000 Metric Tons
2025,2023,12,4,corn,world,Area Harvested,208108.0,1000 Hectares
2025,2025,12,3,soybean meal,world,Total Distribution,383793.0,1000 Metric Tons
2025,2023,12,3,soybean oil,world,Ending Stocks,5716.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Ending Stocks,18824.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Domestic Consumption,283081.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Feed Waste Domestic Consumption,280934.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Food Use Domestic Consumption,777.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Industrial Domestic Consumption,1370.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Exports,81888.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Total Supply,383793.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Imports,78299.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Production,286637.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Beginning Stocks,18857.0,1000 Metric Tons
2025,2025,12,3,soybean meal,world,Extraction Rate,0.7848,Percentage
