date_collected,week_ending_date,calendar_year,marketing_year,calendar_month,marketing_year_month,calendar_week,marketing_year_week,commodity,country,weekly_exports,accumulated_exports,outstanding_sales,gross_new_sales,current_marketing_year_net_sales,current_marketing_year_total_commitment,next_marketing_year_outstanding_sales,next_marketing_year_net_sales,unit
04-24-2026,2026-04-09,2026,2026,4,7,15,28,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2026-04-09,2026,2026,4,11,15,45,hrw-wheat,canada,412,15782,7679,0,0,23461,0,0,Metric Tons
04-24-2026,2026-04-09,2026,2026,4,11,15,45,srw-wheat,taiwan,0,16748,1150,0,0,17898,0,0,Metric Tons
04-24-2026,2026-04-09,2026,2026,4,7,15,28,soybean-meal,mexico,65210,1525005,690658,41015,41015,2215663,63347,0,Metric Tons
04-24-2026,2026-04-09,2026,2026,4,7,15,28,soybean-meal,taiwan,66,4970,1418,0,0,6388,0,0,Metric Tons
04-24-2026,2026-04-09,2026,2026,4,11,15,45,wheat,honduras,0,286318,53350,1500,1500,339668,38983,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,bangladesh,0,104200,0,0,0,104200,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,honduras,22936,233304,98348,21325,14604,331652,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,guatemala,0,25395,0,0,0,25395,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,japan,33864,1444664,361350,84762,104762,1806014,54849,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,pakistan,0,1092731,0,0,0,1092731,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,egypt,43522,524847,7206,3522,3522,532053,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,guatemala,0,86056,3000,0,0,89056,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,south-korea,341,5785,6324,0,0,12109,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,canada,7561,472453,429070,12663,1337,901523,4938,4046,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,thailand,1074,298505,40719,1000,484,339224,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,bangladesh,0,58789,111,0,0,58900,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,taiwan,116,4904,1484,0,0,6388,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,indonesia,34441,1415375,395974,17237,17094,1811349,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,taiwan,0,801631,172975,0,0,974606,39550,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,world,635966,30515990,7389139,304797,295403,37905129,242633,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,china,0,335978,0,0,0,335978,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,mexico,53046,1790739,437506,2500,2461,2228245,96706,14818,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,bangladesh,0,1132755,91465,0,0,1224220,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,egypt,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,guatemala,16997,1058095,274146,0,16997,1332241,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,guatemala,7832,110193,11424,1032,7832,121617,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,honduras,13973,729847,241409,29838,38169,971256,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,mexico,65351,3448136,1167357,27672,27516,4615493,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,colombia,279099,4925996,1040752,99880,177515,5966748,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,canada,430,15370,8091,0,0,23461,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,indonesia,16864,962683,124000,1530,16864,1086683,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,taiwan,0,16748,1150,0,0,17898,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,vietnam,2758,479762,57827,700,700,537589,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,south-korea,134395,5063586,1808814,2618,67536,6872400,40,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,thailand,500,3494,900,0,0,4394,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,taiwan,6351,1832821,870591,2844,2844,2703412,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,japan,433617,8910910,3196463,455809,632417,12107373,466100,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,china,0,68373,0,0,0,68373,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,japan,0,730557,152308,15330,15330,882865,24500,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,egypt,0,75151,35000,0,0,110151,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,canada,678,28358,10881,1425,1425,39239,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,canada,582,28095,43940,272,272,72035,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,canada,13191,408569,194910,5274,5274,603479,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,canada,70,3564,519,0,0,4083,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,vietnam,11211,887574,74464,7686,7024,962038,184,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,bangladesh,0,395022,0,0,0,395022,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,guatemala,31407,325372,58149,7005,6174,383521,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,world,458829,9244484,4398002,404693,363648,13642486,218285,4046,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,south-korea,11583,291778,61585,1053,1053,353363,27995,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,south-korea,2696,318688,21240,0,0,339928,600,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,china,430692,9289494,2219000,7519,124692,11508494,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,bangladesh,0,744261,0,0,0,744261,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,taiwan,0,171147,48750,0,0,219897,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,colombia,15953,329971,77364,15253,11253,407335,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,nigeria,0,1048057,0,0,0,1048057,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,philippines,0,2254340,675900,20000,20000,2930240,227800,18000,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,world,1829891,48961567,22424601,1453140,1361349,71386168,1433651,11430,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,world,371171,20222756,4051224,181604,163590,24273980,1194757,90656,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,taiwan,8035,1141983,112703,15467,15051,1254686,2000,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,nigeria,0,150044,28000,0,0,178044,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,indonesia,69999,213031,65000,0,-1,278031,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,indonesia,0,289254,50000,0,0,339254,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,honduras,7951,99575,16100,451,451,115675,19483,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,vietnam,5700,1105361,288452,1000,1000,1393813,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,philippines,0,204266,82345,51000,51000,286611,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,philippines,3924,75548,26893,5758,5758,102441,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,honduras,0,10793,0,0,0,10793,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,world,1451,321703,39803,1140,-1617,361506,315,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,south-korea,55000,1572908,304036,5000,5000,1876944,228630,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,thailand,0,529919,127430,0,0,657349,55000,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,colombia,49166,1142404,432891,19081,13490,1575295,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,european-union,258000,4472959,350170,105689,344800,4823129,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,colombia,0,235987,17300,0,0,253287,17500,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,philippines,0,92748,0,0,0,92748,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,mexico,92251,3584945,871039,13980,2783,4455984,343125,33818,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,colombia,0,29231,2600,0,-2400,31831,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,vietnam,0,227154,0,0,0,227154,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,european-union,18214,393264,39200,18214,18214,432464,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,egypt,0,3305747,966900,47000,47000,4272647,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,mexico,72659,1459795,714853,66220,66137,2174648,63347,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,honduras,27082,286318,51850,1651,1582,338168,38983,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,european-union,226,438780,130180,2654,2654,568960,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,mexico,1080,73318,8365,1080,895,81683,279,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,nigeria,0,1418718,40000,0,0,1458718,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,mexico,24779,912088,234827,347,-10811,1146915,104910,19000,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,south-korea,0,985,1035,0,0,2020,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,philippines,156546,1926412,790144,108336,153336,2716556,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,world,79527,2782115,520305,15230,-2248,3302420,214982,43008,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,japan,0,1774463,378704,51030,51030,2153167,68730,14830,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,vietnam,0,565660,20000,0,0,585660,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,indonesia,6869,128582,36659,3052,2996,165241,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,south-korea,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,egypt,0,8000,0,0,0,8000,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,honduras,8131,80679,20500,200,131,101179,7000,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,vietnam,0,7231,0,0,0,7231,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,thailand,0,10573,1030,0,0,11603,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,guatemala,7832,294349,14424,1032,7832,308773,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-meal,japan,920,275533,112503,401,-1757,388036,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,srw-wheat,indonesia,0,20444,1000,0,0,21444,0,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,thailand,0,179307,21900,0,0,201207,20000,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,colombia,0,314412,23250,0,0,337662,13500,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,wheat,colombia,0,659167,43435,385,385,702602,31000,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,11,14,44,hrw-wheat,world,136198,7413050,1194304,42619,42511,8607354,219851,14818,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,corn,mexico,457483,14668782,6536999,173230,202530,21205781,964971,11430,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,7,14,27,soybean-oil,canada,367,14289,23746,56,-116,38035,36,0,Metric Tons
04-24-2026,2026-04-02,2026,2026,4,8,14,31,soybeans,european-union,0,3794981,0,0,0,3794981,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,mexico,96736,3492694,960507,32032,-56167,4453201,309307,172206,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,south-korea,282411,4929191,1875673,74473,74309,6804864,40,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,canada,260,13922,24229,3875,3148,38151,36,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,bangladesh,0,744261,0,0,0,744261,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,japan,64756,730557,136978,1886,1886,867535,24500,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,mexico,28277,887309,270417,4499,4499,1157726,85910,10201,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,philippines,58798,2254340,655900,3798,3798,2910240,209800,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,mexico,448076,14211299,6791952,208967,170713,21003251,953541,102609,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,bangladesh,0,104200,0,0,0,104200,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,honduras,6950,259236,77350,229,229,336586,38983,15633,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,bangladesh,0,1132755,91465,91400,91400,1224220,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,guatemala,71236,1041098,274146,1417,59877,1315244,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,canada,46,3494,589,0,0,4083,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,guatemala,8749,102361,11424,26,6249,113785,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,japan,362351,8477293,2997663,13279,168814,11474956,466100,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,colombia,0,659167,43050,0,0,702217,31000,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,egypt,0,8000,0,0,0,8000,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,egypt,0,75151,35000,0,0,110151,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,guatemala,0,86056,3000,0,0,89056,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,egypt,161322,481325,47206,2924,55322,528531,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,bangladesh,0,395022,0,0,0,395022,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,south-korea,25355,315992,23936,0,24744,339928,600,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,vietnam,5049,1099661,293152,5000,5000,1392813,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,japan,107579,1774463,327674,9501,9397,2102137,53900,5000,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,thailand,538,10573,1030,0,0,11603,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,canada,10603,464892,435294,23857,23807,900186,892,200,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,guatemala,0,25395,0,0,-2000,25395,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,colombia,34154,314018,82064,13854,23854,396082,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,world,681914,29880024,7729702,366601,353259,37609726,242633,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,colombia,0,314412,23250,0,0,337662,13500,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,nigeria,47031,1048057,0,50000,47031,1048057,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,guatemala,8749,286517,14424,26,6249,300941,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,nigeria,0,150044,28000,0,0,178044,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,vietnam,8705,876363,78651,4418,3715,955014,184,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,japan,51119,1410800,290452,520,19887,1701252,54849,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,south-korea,0,985,1035,500,500,2020,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,honduras,0,10793,0,0,0,10793,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,honduras,44695,715874,217213,73632,75432,933087,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,south-korea,0,1517908,354036,590,590,1871944,228630,65000,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,egypt,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,mexico,43800,3382785,1205192,84991,83584,4587977,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,colombia,0,235987,17300,0,0,253287,17500,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,colombia,0,29231,5000,0,0,34231,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,taiwan,0,16748,1150,0,0,17898,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,taiwan,100,4788,1600,0,0,6388,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,honduras,6950,91624,23600,229,229,115224,19483,9633,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,mexico,66437,1387136,721375,49976,40201,2108511,63347,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,taiwan,70038,1826470,874098,86045,150906,2700568,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,european-union,66004,438554,127752,22998,21934,566306,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,vietnam,0,227154,0,0,0,227154,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,south-korea,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,honduras,0,72548,28500,0,0,101048,7000,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,world,179447,7276852,1287991,126011,63742,8564843,205033,42888,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,philippines,2424,71624,25059,4286,4286,96683,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,taiwan,0,171147,48750,0,0,219897,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,mexico,42007,1737693,488091,13423,10123,2225784,81888,42888,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,china,0,68373,0,0,0,68373,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,vietnam,0,7231,0,0,0,7231,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,thailand,400,179307,21900,0,0,201207,20000,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,thailand,0,2994,1400,0,0,4394,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,china,341023,8858802,2525000,7562,141023,11383802,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,nigeria,47031,1418718,40000,50000,47031,1458718,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,south-korea,257,5444,6665,315,315,12109,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,indonesia,77275,1380934,413321,21841,55770,1794255,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,indonesia,45,945819,124000,0,-705,1069819,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,south-korea,0,280195,72115,0,0,352310,27995,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,egypt,53245,3305747,919900,0,53245,4225647,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,china,0,335978,0,0,0,335978,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,world,401446,8785655,4493183,403543,377162,13278838,214239,200,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,world,45021,2702588,602080,5574,678,3304668,171974,24834,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,european-union,0,375050,39200,0,0,414250,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,philippines,12100,92748,0,1100,1100,92748,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,guatemala,22437,293965,83382,6510,21436,377347,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,taiwan,11487,1133948,105687,8725,8487,1239635,2000,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,thailand,938,529919,127430,0,0,657349,55000,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,pakistan,0,1092731,0,0,0,1092731,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,colombia,52496,1093238,468567,34132,33386,1561805,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,philippines,94582,1769866,793354,54656,54651,2563220,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,indonesia,0,143032,135000,0,0,278032,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-oil,mexico,1477,72238,8550,0,0,80788,279,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,bangladesh,0,58789,111,0,0,58900,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,taiwan,0,801631,172975,0,0,974606,39550,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,indonesia,5165,121713,40532,61,-13,162245,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,thailand,3833,297431,41309,3000,2995,338740,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,corn,colombia,230351,4646897,1142336,30984,120780,5789233,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,honduras,9503,210368,106680,803,4183,317048,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,canada,153,14940,8521,0,0,23461,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,vietnam,0,565660,20000,0,0,585660,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,srw-wheat,indonesia,45,20444,1000,0,-705,21444,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,7,13,30,soybeans,canada,432,27513,44250,3854,3854,71763,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,japan,401,274613,115180,1194,-665,389793,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,wheat,canada,616,27680,10134,0,0,37814,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,6,13,26,soybean-meal,vietnam,4371,477004,59885,2000,1921,536889,0,0,Metric Tons
04-24-2026,2026-03-26,2026,2026,3,10,13,43,hrw-wheat,indonesia,0,289254,50000,0,0,339254,0,0,Metric Tons
